MODEL VERSION,MSE THRESHOLD,DETECTED MSE,IS ANOMALY
20,0.09092024291818514,0.13742733437216414,True
20,0.09092024291818514,0.135054847911111,True
20,0.09092024291818514,0.11683094677331568,True
20,0.09092024291818514,0.14261163727640305,True
20,0.09092024291818514,0.14667861692981432,True
20,0.09092024291818514,0.1517478433854597,True
20,0.09092024291818514,0.15128386726458448,True
20,0.09092024291818514,0.16120051206338276,True
20,0.09092024291818514,0.16040747616495715,True
20,0.09092024291818514,0.16662550450007066,True
20,0.09092024291818514,0.15987293821866302,True
20,0.09092024291818514,0.15649181376655116,True
20,0.09092024291818514,0.1565729753058367,True
20,0.09092024291818514,0.16441731151791497,True
20,0.09092024291818514,0.1650638978142309,True
20,0.09092024291818514,0.15472337520698345,True
20,0.09092024291818514,0.15700632715026092,True
20,0.09092024291818514,0.14950845374182753,True
20,0.09092024291818514,0.14712371012985542,True
20,0.09092024291818514,0.14657827831175682,True
20,0.09092024291818514,0.15516521046387124,True
20,0.09092024291818514,0.15636831552875197,True
20,0.09092024291818514,0.14905202404642692,True
20,0.09092024291818514,0.15071364977153914,True
20,0.09092024291818514,0.14963459763376294,True
20,0.09092024291818514,0.15463324788964547,True
20,0.09092024291818514,0.1544172849732597,True
20,0.09092024291818514,0.15440966052129218,True
20,0.09092024291818514,0.15454331989296316,True
20,0.09092024291818514,0.1568835701980676,True
20,0.09092024291818514,0.15381724354322623,True
20,0.09092024291818514,0.15384477217889264,True
20,0.09092024291818514,0.1539723883056146,True
20,0.09092024291818514,0.1564558404170304,True
20,0.09092024291818514,0.15582816595999943,True
20,0.09092024291818514,0.15444687175474828,True
20,0.09092024291818514,0.15441600288894144,True
20,0.09092024291818514,0.1484872931713399,True
20,0.09092024291818514,0.14405965871704704,True
20,0.09092024291818514,0.1460906851167672,True
20,0.09092024291818514,0.14480651917552015,True
20,0.09092024291818514,0.14669716621376858,True
20,0.09092024291818514,0.14794179840078076,True
20,0.09092024291818514,0.15513435452640786,True
20,0.09092024291818514,0.15603939656478405,True
20,0.09092024291818514,0.14550794648839044,True
20,0.09092024291818514,0.15083853813460563,True
20,0.09092024291818514,0.15287667208769087,True
20,0.09092024291818514,0.15572403904796506,True
